date,vendor_id,product_id,purchase_price,reliability_score,lead_time_days,market_index
2023-06-01,VEN-0024,PRD-00090,136.34,98.6,11,93.79
2023-07-01,VEN-0024,PRD-00090,131.07,97.4,7,92.78
2023-08-01,VEN-0024,PRD-00090,137.33,100.0,10,93.56
2023-09-01,VEN-0024,PRD-00090,142.97,100.0,3,95.98
2023-10-01,VEN-0024,PRD-00090,140.99,97.6,13,95.8
2023-11-01,VEN-0024,PRD-00090,134.24,100.0,6,95.47
2023-12-01,VEN-0024,PRD-00090,137.46,100.0,3,95.61
2024-01-01,VEN-0024,PRD-00090,142.51,99.0,12,96.99
2024-02-01,VEN-0024,PRD-00090,139.72,94.9,12,96.55
2024-03-01,VEN-0024,PRD-00090,139.85,100.0,13,97.0
2024-04-01,VEN-0024,PRD-00090,138.86,100.0,7,96.97
2024-05-01,VEN-0024,PRD-00090,144.37,97.3,10,97.72
2024-06-01,VEN-0024,PRD-00090,146.02,95.2,9,97.11
2024-07-01,VEN-0024,PRD-00090,143.21,97.4,12,97.3
2024-08-01,VEN-0024,PRD-00090,145.39,100.0,9,97.41
2024-09-01,VEN-0024,PRD-00090,140.85,95.8,6,98.32
2024-10-01,VEN-0024,PRD-00090,145.75,97.9,12,99.22
2024-11-01,VEN-0024,PRD-00090,145.57,95.8,7,99.29
2024-12-01,VEN-0024,PRD-00090,145.59,99.6,5,99.36
2023-01-01,VEN-0024,PRD-00009,30.18,98.1,13,100.32
2023-02-01,VEN-0024,PRD-00009,30.02,98.6,13,100.95
2023-03-01,VEN-0024,PRD-00009,31.15,99.7,5,102.85
2023-04-01,VEN-0024,PRD-00009,30.71,94.0,4,102.7
2023-05-01,VEN-0024,PRD-00009,31.4,94.2,8,102.98
2023-06-01,VEN-0024,PRD-00009,30.91,100.0,9,102.48
2023-07-01,VEN-0024,PRD-00009,31.62,97.8,11,102.83
2023-08-01,VEN-0024,PRD-00009,31.09,95.5,12,105.9
2023-09-01,VEN-0024,PRD-00009,32.01,96.5,6,106.26
2023-10-01,VEN-0024,PRD-00009,31.37,98.7,13,106.39
2023-11-01,VEN-0024,PRD-00009,31.56,95.2,10,105.15
2023-12-01,VEN-0024,PRD-00009,30.63,99.0,6,104.19
2024-01-01,VEN-0024,PRD-00009,30.25,97.8,6,104.96
2024-02-01,VEN-0024,PRD-00009,31.19,92.8,8,104.85
2024-03-01,VEN-0024,PRD-00009,31.49,96.6,6,105.2
2024-04-01,VEN-0024,PRD-00009,32.07,100.0,10,105.1
2024-05-01,VEN-0024,PRD-00009,31.01,97.7,6,104.59
2024-06-01,VEN-0024,PRD-00009,30.67,100.0,5,103.85
2024-07-01,VEN-0024,PRD-00009,30.54,96.6,8,103.93
2024-08-01,VEN-0024,PRD-00009,31.53,98.3,13,103.46
2024-09-01,VEN-0024,PRD-00009,29.78,97.3,9,102.84
2024-10-01,VEN-0024,PRD-00009,30.21,98.5,5,103.21
2024-11-01,VEN-0024,PRD-00009,30.89,99.6,12,101.49
2024-12-01,VEN-0024,PRD-00009,30.44,97.1,5,101.99
2023-01-01,VEN-0024,PRD-00255,5.55,98.4,3,96.83
2023-02-01,VEN-0024,PRD-00255,5.57,100.0,5,95.4
2023-03-01,VEN-0024,PRD-00255,5.52,100.0,7,94.81
2023-04-01,VEN-0024,PRD-00255,5.31,97.2,10,95.93
2023-05-01,VEN-0024,PRD-00255,5.25,98.8,4,94.23
2023-06-01,VEN-0024,PRD-00255,5.41,98.0,10,95.29
2023-07-01,VEN-0024,PRD-00255,5.7,95.2,9,95.87
2023-08-01,VEN-0024,PRD-00255,5.47,99.3,5,95.86
2023-09-01,VEN-0024,PRD-00255,5.52,95.7,9,96.24
2023-10-01,VEN-0024,PRD-00255,5.37,95.5,4,95.36
2023-11-01,VEN-0024,PRD-00255,5.52,100.0,6,95.22
2023-12-01,VEN-0024,PRD-00255,5.3,99.8,7,95.29
2024-01-01,VEN-0024,PRD-00255,5.38,98.7,5,94.36
2024-02-01,VEN-0024,PRD-00255,5.46,97.3,7,96.58
2024-03-01,VEN-0024,PRD-00255,5.58,97.2,6,96.99
2024-04-01,VEN-0024,PRD-00255,5.48,95.0,3,96.42
2024-05-01,VEN-0024,PRD-00255,5.42,99.5,11,95.74
2024-06-01,VEN-0024,PRD-00255,5.65,98.0,9,96.95
2024-07-01,VEN-0024,PRD-00255,5.66,95.9,7,98.35
2024-08-01,VEN-0024,PRD-00255,5.57,100.0,7,97.81
2024-09-01,VEN-0024,PRD-00255,5.84,96.4,12,99.24
2024-10-01,VEN-0024,PRD-00255,5.6,98.3,9,99.26
2024-11-01,VEN-0024,PRD-00255,5.62,99.8,5,99.09
2024-12-01,VEN-0024,PRD-00255,5.45,95.7,5,98.46
2023-01-01,VEN-0117,PRD-00058,18.77,85.3,12,105.52
2023-02-01,VEN-0117,PRD-00058,19.7,86.6,4,107.01
2023-03-01,VEN-0117,PRD-00058,19.33,83.7,12,107.71
2023-04-01,VEN-0117,PRD-00058,21.15,83.1,3,109.02
2023-05-01,VEN-0117,PRD-00058,19.87,89.7,8,110.49
2023-06-01,VEN-0117,PRD-00058,19.74,81.8,9,110.79
2023-07-01,VEN-0117,PRD-00058,20.04,86.5,5,111.22
2023-08-01,VEN-0117,PRD-00058,19.63,85.2,12,110.83
2023-09-01,VEN-0117,PRD-00058,19.56,86.0,12,109.58
2023-10-01,VEN-0117,PRD-00058,18.95,84.5,5,108.73
2023-11-01,VEN-0117,PRD-00058,19.54,85.1,13,109.87
2023-12-01,VEN-0117,PRD-00058,19.27,84.9,5,109.22
2024-01-01,VEN-0117,PRD-00058,20.05,85.0,11,110.28
2024-02-01,VEN-0117,PRD-00058,19.43,81.0,3,110.42
2024-03-01,VEN-0117,PRD-00058,19.82,84.3,3,110.22
2024-04-01,VEN-0117,PRD-00058,19.46,82.5,8,110.36
2024-05-01,VEN-0117,PRD-00058,20.0,85.3,7,111.67
2024-06-01,VEN-0117,PRD-00058,20.96,85.1,13,111.2
2024-07-01,VEN-0117,PRD-00058,19.68,81.2,4,110.26
2024-08-01,VEN-0117,PRD-00058,18.83,86.0,3,109.76
2024-09-01,VEN-0117,PRD-00058,21.0,85.7,7,110.74
2024-10-01,VEN-0117,PRD-00058,20.95,84.9,12,111.67
2024-11-01,VEN-0117,PRD-00058,20.35,84.0,7,112.65
2024-12-01,VEN-0117,PRD-00058,20.77,84.6,10,113.37
2023-01-01,VEN-0117,PRD-00267,0.78,85.0,8,96.79
2023-02-01,VEN-0117,PRD-00267,0.8,84.8,4,97.41
2023-03-01,VEN-0117,PRD-00267,0.77,81.6,7,95.67
2023-04-01,VEN-0117,PRD-00267,0.77,84.3,3,98.4
2023-05-01,VEN-0117,PRD-00267,0.77,87.6,10,98.19
2023-06-01,VEN-0117,PRD-00267,0.76,86.3,10,98.23
2023-07-01,VEN-0117,PRD-00267,0.77,84.7,11,96.91
2023-08-01,VEN-0117,PRD-00267,0.79,83.4,8,94.92
2023-09-01,VEN-0117,PRD-00267,0.76,85.0,13,96.05
2023-10-01,VEN-0117,PRD-00267,0.78,86.8,3,97.37
2023-11-01,VEN-0117,PRD-00267,0.79,84.7,6,96.5
2023-12-01,VEN-0117,PRD-00267,0.77,83.4,9,96.16
2024-01-01,VEN-0117,PRD-00267,0.77,82.2,6,95.12
2024-02-01,VEN-0117,PRD-00267,0.73,82.3,9,92.7
2024-03-01,VEN-0117,PRD-00267,0.74,87.0,6,93.36
2024-04-01,VEN-0117,PRD-00267,0.74,85.9,9,93.65
2024-05-01,VEN-0117,PRD-00267,0.76,83.9,6,94.43
2024-06-01,VEN-0117,PRD-00267,0.76,84.1,4,94.25
2024-07-01,VEN-0117,PRD-00267,0.74,81.6,8,94.15
2024-08-01,VEN-0117,PRD-00267,0.74,83.9,5,93.82
2024-09-01,VEN-0117,PRD-00267,0.73,84.4,4,93.71
2024-10-01,VEN-0117,PRD-00267,0.76,84.2,5,93.06
2024-11-01,VEN-0117,PRD-00267,0.73,86.9,3,94.75
2024-12-01,VEN-0117,PRD-00267,0.75,87.5,8,94.08
2023-01-01,VEN-0117,PRD-00127,208.34,85.7,10,95.33
2023-02-01,VEN-0117,PRD-00127,218.62,82.8,7,94.88
2023-03-01,VEN-0117,PRD-00127,209.38,83.2,6,94.94
2023-04-01,VEN-0117,PRD-00127,212.92,84.7,8,94.3
2023-05-01,VEN-0117,PRD-00127,206.91,82.1,13,94.34
2023-06-01,VEN-0117,PRD-00127,201.95,87.6,11,92.77
2023-07-01,VEN-0117,PRD-00127,209.64,82.1,3,94.44
2023-08-01,VEN-0117,PRD-00127,207.09,87.4,9,91.83
2023-09-01,VEN-0117,PRD-00127,203.94,85.2,3,92.38
2023-10-01,VEN-0117,PRD-00127,199.63,83.2,6,92.42
2023-11-01,VEN-0117,PRD-00127,214.47,84.6,5,92.24
2023-12-01,VEN-0117,PRD-00127,203.52,81.0,4,90.55
2024-01-01,VEN-0117,PRD-00127,201.33,86.3,8,90.51
2024-02-01,VEN-0117,PRD-00127,212.54,82.6,13,91.98
2024-03-01,VEN-0117,PRD-00127,198.91,87.9,5,90.06
2024-04-01,VEN-0117,PRD-00127,211.72,84.1,13,91.31
2024-05-01,VEN-0117,PRD-00127,202.97,82.3,5,89.48
2024-06-01,VEN-0117,PRD-00127,199.31,88.5,5,90.26
2024-07-01,VEN-0117,PRD-00127,204.11,82.9,3,91.36
2024-08-01,VEN-0117,PRD-00127,209.81,84.0,11,92.01
2024-09-01,VEN-0117,PRD-00127,215.35,88.4,7,93.86
2024-10-01,VEN-0117,PRD-00127,213.21,82.0,11,93.61
2024-11-01,VEN-0117,PRD-00127,209.46,84.1,12,92.41
2024-12-01,VEN-0117,PRD-00127,216.42,85.3,10,93.13
2023-01-01,VEN-0009,PRD-00213,770.92,96.3,13,97.92
2023-02-01,VEN-0009,PRD-00213,757.86,92.8,6,99.28
2023-03-01,VEN-0009,PRD-00213,773.15,94.5,10,98.4
2023-04-01,VEN-0009,PRD-00213,761.84,100.0,3,97.44
2023-05-01,VEN-0009,PRD-00213,790.3,100.0,7,98.53
2023-06-01,VEN-0009,PRD-00213,742.1,90.5,12,99.04
2023-07-01,VEN-0009,PRD-00213,744.61,95.7,5,99.6
2023-08-01,VEN-0009,PRD-00213,774.69,94.4,8,100.31
2023-09-01,VEN-0009,PRD-00213,785.46,95.3,7,100.14
2023-10-01,VEN-0009,PRD-00213,753.52,93.1,5,99.7
2023-11-01,VEN-0009,PRD-00213,752.58,91.3,8,99.16
2023-12-01,VEN-0009,PRD-00213,783.94,93.1,10,99.3
2024-01-01,VEN-0009,PRD-00213,773.88,94.5,4,99.11
2024-02-01,VEN-0009,PRD-00213,743.18,92.9,10,97.33
2024-03-01,VEN-0009,PRD-00213,739.83,93.6,8,96.35
2024-04-01,VEN-0009,PRD-00213,722.13,91.4,7,94.93
2024-05-01,VEN-0009,PRD-00213,731.35,96.5,10,95.02
2024-06-01,VEN-0009,PRD-00213,698.5,92.9,13,92.99
2024-07-01,VEN-0009,PRD-00213,722.95,97.2,9,92.99
2024-08-01,VEN-0009,PRD-00213,726.79,92.3,7,93.83
2024-09-01,VEN-0009,PRD-00213,733.09,97.5,6,94.09
2024-10-01,VEN-0009,PRD-00213,746.98,93.8,4,95.66
2024-11-01,VEN-0009,PRD-00213,735.74,96.7,13,95.48
2024-12-01,VEN-0009,PRD-00213,714.57,95.4,3,94.78
2023-01-01,VEN-0096,PRD-00435,4.82,85.1,4,102.41
2023-02-01,VEN-0096,PRD-00435,4.67,87.4,4,102.11
2023-03-01,VEN-0096,PRD-00435,4.75,93.4,9,102.24
2023-04-01,VEN-0096,PRD-00435,4.65,90.1,7,102.85
2023-05-01,VEN-0096,PRD-00435,4.77,86.5,9,103.71
2023-06-01,VEN-0096,PRD-00435,4.84,86.3,4,105.03
2023-07-01,VEN-0096,PRD-00435,4.85,87.0,10,105.43
2023-08-01,VEN-0096,PRD-00435,4.62,88.6,5,103.38
2023-09-01,VEN-0096,PRD-00435,4.68,89.9,9,101.88
2023-10-01,VEN-0096,PRD-00435,4.7,86.3,5,102.26
2023-11-01,VEN-0096,PRD-00435,4.7,88.0,10,101.75
2023-12-01,VEN-0096,PRD-00435,4.64,90.2,12,102.79
2024-01-01,VEN-0096,PRD-00435,4.81,89.9,10,102.74
2024-02-01,VEN-0096,PRD-00435,4.62,89.9,13,102.33
2024-03-01,VEN-0096,PRD-00435,4.55,87.4,8,100.78
2024-04-01,VEN-0096,PRD-00435,4.56,89.9,4,99.9
2024-05-01,VEN-0096,PRD-00435,4.69,85.5,13,100.54
2024-06-01,VEN-0096,PRD-00435,4.77,89.9,12,100.89
2024-07-01,VEN-0096,PRD-00435,4.69,89.7,6,101.82
2024-08-01,VEN-0096,PRD-00435,4.78,87.5,10,100.66
2024-09-01,VEN-0096,PRD-00435,4.61,87.1,10,101.05
2024-10-01,VEN-0096,PRD-00435,4.65,88.1,4,102.16
2024-11-01,VEN-0096,PRD-00435,4.61,89.4,8,101.65
2024-12-01,VEN-0096,PRD-00435,4.56,87.5,10,102.55
2023-01-01,VEN-0096,PRD-00249,6.5,87.2,9,104.86
2023-02-01,VEN-0096,PRD-00249,6.39,86.2,6,104.68
2023-03-01,VEN-0096,PRD-00249,6.54,87.8,7,104.24
2023-04-01,VEN-0096,PRD-00249,6.39,86.7,4,105.63
2023-05-01,VEN-0096,PRD-00249,6.33,90.6,10,104.16
2023-06-01,VEN-0096,PRD-00249,6.59,89.3,7,104.19
2023-07-01,VEN-0096,PRD-00249,6.61,86.4,11,105.59
2023-08-01,VEN-0096,PRD-00249,6.59,85.9,10,106.84
2023-09-01,VEN-0096,PRD-00249,6.53,88.5,4,106.9
2023-10-01,VEN-0096,PRD-00249,6.62,88.9,11,105.86
2023-11-01,VEN-0096,PRD-00249,6.62,86.1,11,105.99
2023-12-01,VEN-0096,PRD-00249,6.96,90.8,4,108.24
2024-01-01,VEN-0096,PRD-00249,6.78,90.7,10,108.86
2024-02-01,VEN-0096,PRD-00249,6.75,88.2,8,109.57
2024-03-01,VEN-0096,PRD-00249,6.84,89.5,7,110.2
2024-04-01,VEN-0096,PRD-00249,6.96,89.2,6,111.49
2024-05-01,VEN-0096,PRD-00249,7.06,87.0,13,112.02
2024-06-01,VEN-0096,PRD-00249,7.29,88.6,3,114.04
2024-07-01,VEN-0096,PRD-00249,6.95,88.5,13,112.25
2024-08-01,VEN-0096,PRD-00249,6.85,86.0,5,112.51
2024-09-01,VEN-0096,PRD-00249,7.03,87.4,12,112.31
2024-10-01,VEN-0096,PRD-00249,6.99,88.4,7,113.9
2024-11-01,VEN-0096,PRD-00249,7.29,86.3,13,115.39
2024-12-01,VEN-0096,PRD-00249,7.13,89.9,9,115.3
2023-01-01,VEN-0096,PRD-00027,38.53,87.9,4,98.67
2023-02-01,VEN-0096,PRD-00027,41.64,87.7,11,100.51
2023-03-01,VEN-0096,PRD-00027,38.87,86.9,9,99.11
2023-04-01,VEN-0096,PRD-00027,39.98,86.4,13,99.56
2023-05-01,VEN-0096,PRD-00027,39.15,86.7,10,99.96
2023-06-01,VEN-0096,PRD-00027,40.56,88.3,7,99.66
2023-07-01,VEN-0096,PRD-00027,40.14,89.4,3,98.65
2023-08-01,VEN-0096,PRD-00027,39.59,89.2,10,99.53
2023-09-01,VEN-0096,PRD-00027,39.82,87.0,5,99.24
2023-10-01,VEN-0096,PRD-00027,39.04,90.4,5,98.08
2023-11-01,VEN-0096,PRD-00027,40.16,89.4,12,99.76
2023-12-01,VEN-0096,PRD-00027,39.8,88.5,8,101.16
2024-01-01,VEN-0096,PRD-00027,39.56,89.4,6,101.19
2024-02-01,VEN-0096,PRD-00027,40.08,90.3,8,101.29
2024-03-01,VEN-0096,PRD-00027,39.63,91.7,6,101.21
2024-04-01,VEN-0096,PRD-00027,40.6,85.9,9,101.85
2024-05-01,VEN-0096,PRD-00027,38.85,89.6,12,100.0
2024-06-01,VEN-0096,PRD-00027,38.78,88.7,7,98.65
2024-07-01,VEN-0096,PRD-00027,38.11,85.9,7,98.52
2024-08-01,VEN-0096,PRD-00027,40.01,89.0,9,99.41
2024-09-01,VEN-0096,PRD-00027,40.4,87.7,4,99.99
2024-10-01,VEN-0096,PRD-00027,39.83,88.1,10,99.28
2024-11-01,VEN-0096,PRD-00027,38.77,92.6,4,98.03
2024-12-01,VEN-0096,PRD-00027,38.26,87.0,4,97.77
2023-01-01,VEN-0096,PRD-00138,170.42,89.1,10,103.96
2023-02-01,VEN-0096,PRD-00138,172.83,88.4,7,104.42
2023-03-01,VEN-0096,PRD-00138,172.25,85.2,11,103.44
2023-04-01,VEN-0096,PRD-00138,169.32,85.9,4,102.31
2023-05-01,VEN-0096,PRD-00138,168.19,86.5,7,101.45
2023-06-01,VEN-0096,PRD-00138,165.44,89.9,11,100.57
2023-07-01,VEN-0096,PRD-00138,163.26,90.1,13,98.33
2023-08-01,VEN-0096,PRD-00138,167.67,90.8,9,100.62
2023-09-01,VEN-0096,PRD-00138,164.5,87.6,13,100.01
2023-10-01,VEN-0096,PRD-00138,161.16,90.8,13,98.17
2023-11-01,VEN-0096,PRD-00138,164.46,88.4,13,98.8
2023-12-01,VEN-0096,PRD-00138,162.21,85.9,7,97.48
2024-01-01,VEN-0096,PRD-00138,164.95,90.5,8,98.75
2024-02-01,VEN-0096,PRD-00138,162.67,86.0,13,99.1
2024-03-01,VEN-0096,PRD-00138,162.29,89.7,7,98.4
2024-04-01,VEN-0096,PRD-00138,165.94,89.6,12,98.65
2024-05-01,VEN-0096,PRD-00138,166.53,90.3,9,99.75
2024-06-01,VEN-0096,PRD-00138,171.24,88.5,11,100.42
2024-07-01,VEN-0096,PRD-00138,172.78,88.1,13,103.17
2024-08-01,VEN-0096,PRD-00138,175.51,87.3,5,101.47
2024-09-01,VEN-0096,PRD-00138,165.47,90.7,5,101.28
2024-10-01,VEN-0096,PRD-00138,169.92,86.8,4,102.71
2024-11-01,VEN-0096,PRD-00138,171.66,88.4,9,103.61
2024-12-01,VEN-0096,PRD-00138,179.55,88.1,4,102.57
2023-01-01,VEN-0046,PRD-00261,0.56,98.5,12,97.5
2023-02-01,VEN-0046,PRD-00261,0.57,100.0,7,97.36
2023-03-01,VEN-0046,PRD-00261,0.56,100.0,7,97.17
2023-04-01,VEN-0046,PRD-00261,0.58,97.5,6,97.19
2023-05-01,VEN-0046,PRD-00261,0.56,95.3,5,96.94
2023-06-01,VEN-0046,PRD-00261,0.56,97.5,7,97.99
2023-07-01,VEN-0046,PRD-00261,0.56,97.8,9,97.75
2023-08-01,VEN-0046,PRD-00261,0.57,98.0,10,98.78
2023-09-01,VEN-0046,PRD-00261,0.6,100.0,7,97.66
2023-10-01,VEN-0046,PRD-00261,0.57,99.0,4,99.28
2023-11-01,VEN-0046,PRD-00261,0.58,95.4,8,98.3
2023-12-01,VEN-0046,PRD-00261,0.55,100.0,8,95.65
2024-01-01,VEN-0046,PRD-00261,0.55,100.0,4,96.58
2024-02-01,VEN-0046,PRD-00261,0.57,98.1,5,96.7
2024-03-01,VEN-0046,PRD-00261,0.55,100.0,4,96.69
2024-04-01,VEN-0046,PRD-00261,0.55,97.1,13,96.32
2024-05-01,VEN-0046,PRD-00261,0.57,98.5,9,98.57
2024-06-01,VEN-0046,PRD-00261,0.58,99.8,3,98.95
2024-07-01,VEN-0046,PRD-00261,0.57,98.9,4,97.67
2024-08-01,VEN-0046,PRD-00261,0.55,99.3,10,98.83
2024-09-01,VEN-0046,PRD-00261,0.57,97.8,13,100.6
2024-10-01,VEN-0046,PRD-00261,0.56,97.2,3,99.07
2024-11-01,VEN-0046,PRD-00261,0.58,99.1,6,99.83
2024-12-01,VEN-0046,PRD-00261,0.59,100.0,8,100.37
2023-01-01,VEN-0046,PRD-00244,7.57,95.4,6,94.5
2023-02-01,VEN-0046,PRD-00244,7.41,98.7,13,93.49
2023-03-01,VEN-0046,PRD-00244,7.25,100.0,6,93.53
2023-04-01,VEN-0046,PRD-00244,7.64,97.6,8,94.3
2023-05-01,VEN-0046,PRD-00244,7.64,96.2,7,94.26
2023-06-01,VEN-0046,PRD-00244,7.58,96.2,5,94.85
2023-07-01,VEN-0046,PRD-00244,7.61,97.5,5,94.68
2023-08-01,VEN-0046,PRD-00244,7.66,100.0,8,94.16
2023-09-01,VEN-0046,PRD-00244,7.62,96.9,11,93.84
2023-10-01,VEN-0046,PRD-00244,7.66,100.0,3,94.02
2023-11-01,VEN-0046,PRD-00244,7.57,100.0,3,94.6
2023-12-01,VEN-0046,PRD-00244,7.52,98.8,3,95.07
2024-01-01,VEN-0046,PRD-00244,7.76,96.7,13,94.73
2024-02-01,VEN-0046,PRD-00244,7.74,100.0,5,93.92
2024-03-01,VEN-0046,PRD-00244,7.81,98.9,11,94.86
2024-04-01,VEN-0046,PRD-00244,7.64,97.2,10,95.06
2024-05-01,VEN-0046,PRD-00244,7.54,100.0,13,95.06
2024-06-01,VEN-0046,PRD-00244,7.65,96.1,4,95.39
2024-07-01,VEN-0046,PRD-00244,7.78,96.0,10,96.66
2024-08-01,VEN-0046,PRD-00244,7.81,99.8,4,96.28
2024-09-01,VEN-0046,PRD-00244,7.75,99.1,7,96.96
2024-10-01,VEN-0046,PRD-00244,7.99,100.0,3,96.36
2024-11-01,VEN-0046,PRD-00244,7.67,95.5,10,97.15
2024-12-01,VEN-0046,PRD-00244,7.82,100.0,5,96.47
2023-01-01,VEN-0082,PRD-00451,3.95,96.5,4,99.94
2023-02-01,VEN-0082,PRD-00451,3.91,93.4,4,99.16
2023-03-01,VEN-0082,PRD-00451,3.8,91.5,8,100.64
2023-04-01,VEN-0082,PRD-00451,3.94,96.8,5,100.51
2023-05-01,VEN-0082,PRD-00451,3.9,91.1,11,101.14
2023-06-01,VEN-0082,PRD-00451,3.88,96.4,12,102.94
2023-07-01,VEN-0082,PRD-00451,3.99,97.2,10,104.61
2023-08-01,VEN-0082,PRD-00451,4.06,94.4,3,106.32
2023-09-01,VEN-0082,PRD-00451,4.05,94.5,11,105.15
2023-10-01,VEN-0082,PRD-00451,3.82,97.9,8,103.29
2023-11-01,VEN-0082,PRD-00451,4.03,95.7,11,105.6
2023-12-01,VEN-0082,PRD-00451,4.16,96.6,7,107.09
2024-01-01,VEN-0082,PRD-00451,4.0,98.5,10,105.75
2024-02-01,VEN-0082,PRD-00451,4.03,97.2,13,105.43
2024-03-01,VEN-0082,PRD-00451,3.99,96.1,6,104.61
2024-04-01,VEN-0082,PRD-00451,4.02,93.5,3,104.21
2024-05-01,VEN-0082,PRD-00451,4.03,95.9,7,103.09
2024-06-01,VEN-0082,PRD-00451,3.95,96.5,10,101.2
2024-07-01,VEN-0082,PRD-00451,4.05,95.1,3,102.66
2024-08-01,VEN-0082,PRD-00451,4.14,97.8,3,103.28
2024-09-01,VEN-0082,PRD-00451,3.98,95.4,4,104.58
2024-10-01,VEN-0082,PRD-00451,3.95,94.9,3,104.3
2024-11-01,VEN-0082,PRD-00451,4.0,94.6,10,104.47
2024-12-01,VEN-0082,PRD-00451,4.05,90.5,6,102.8
2023-01-01,VEN-0082,PRD-00130,159.64,93.1,10,95.26
2023-02-01,VEN-0082,PRD-00130,166.82,93.7,8,95.65
2023-03-01,VEN-0082,PRD-00130,156.68,95.3,5,95.72
2023-04-01,VEN-0082,PRD-00130,160.74,92.7,13,95.88
2023-05-01,VEN-0082,PRD-00130,162.27,96.7,10,95.75
2023-06-01,VEN-0082,PRD-00130,158.63,94.0,13,95.02
2023-07-01,VEN-0082,PRD-00130,156.25,98.1,13,93.12
2023-08-01,VEN-0082,PRD-00130,165.23,95.2,10,93.5
2023-09-01,VEN-0082,PRD-00130,154.24,95.1,3,91.17
2023-10-01,VEN-0082,PRD-00130,161.07,92.8,8,91.3
2023-11-01,VEN-0082,PRD-00130,154.26,96.4,9,91.58
2023-12-01,VEN-0082,PRD-00130,160.46,96.2,8,91.56
2024-01-01,VEN-0082,PRD-00130,153.11,93.2,10,91.9
2024-02-01,VEN-0082,PRD-00130,159.91,94.9,9,92.47
2024-03-01,VEN-0082,PRD-00130,160.86,92.5,5,93.3
2024-04-01,VEN-0082,PRD-00130,154.37,94.7,7,91.66
2024-05-01,VEN-0082,PRD-00130,162.16,92.9,10,90.92
2024-06-01,VEN-0082,PRD-00130,153.31,98.6,5,91.43
2024-07-01,VEN-0082,PRD-00130,158.79,93.0,9,91.96
2024-08-01,VEN-0082,PRD-00130,157.65,95.0,10,91.16
2024-09-01,VEN-0082,PRD-00130,154.4,93.7,10,90.45
2024-10-01,VEN-0082,PRD-00130,154.93,99.9,10,91.7
2024-11-01,VEN-0082,PRD-00130,152.51,93.8,7,92.54
2024-12-01,VEN-0082,PRD-00130,150.23,92.5,5,90.46
2023-01-01,VEN-0084,PRD-00097,121.44,88.1,9,101.91
2023-02-01,VEN-0084,PRD-00097,122.35,83.8,11,102.86
2023-03-01,VEN-0084,PRD-00097,123.0,83.1,12,103.62
2023-04-01,VEN-0084,PRD-00097,120.59,84.8,9,103.13
2023-05-01,VEN-0084,PRD-00097,122.58,89.3,5,103.94
2023-06-01,VEN-0084,PRD-00097,120.3,91.4,11,102.37
2023-07-01,VEN-0084,PRD-00097,119.56,85.0,6,102.09
2023-08-01,VEN-0084,PRD-00097,120.55,87.4,9,102.83
2023-09-01,VEN-0084,PRD-00097,121.7,85.4,7,102.65
2023-10-01,VEN-0084,PRD-00097,123.83,89.2,5,102.76
2023-11-01,VEN-0084,PRD-00097,122.23,89.0,10,103.06
2023-12-01,VEN-0084,PRD-00097,121.15,89.3,3,103.45
2024-01-01,VEN-0084,PRD-00097,123.82,85.2,13,106.01
2024-02-01,VEN-0084,PRD-00097,128.38,87.8,5,106.52
2024-03-01,VEN-0084,PRD-00097,122.38,85.9,4,106.57
2024-04-01,VEN-0084,PRD-00097,123.36,89.2,9,106.03
2024-05-01,VEN-0084,PRD-00097,123.06,82.7,9,106.53
2024-06-01,VEN-0084,PRD-00097,124.55,83.6,7,106.89
2024-07-01,VEN-0084,PRD-00097,125.05,90.1,12,108.63
2024-08-01,VEN-0084,PRD-00097,129.37,88.3,3,109.26
2024-09-01,VEN-0084,PRD-00097,134.11,84.4,3,110.36
2024-10-01,VEN-0084,PRD-00097,128.69,83.3,3,109.6
2024-11-01,VEN-0084,PRD-00097,125.95,82.4,10,108.85
2024-12-01,VEN-0084,PRD-00097,126.08,83.5,7,109.77
2023-01-01,VEN-0084,PRD-00403,10.64,84.0,7,100.28
2023-02-01,VEN-0084,PRD-00403,10.9,88.4,13,99.87
2023-03-01,VEN-0084,PRD-00403,10.57,84.1,6,100.63
2023-04-01,VEN-0084,PRD-00403,10.66,85.3,9,101.57
2023-05-01,VEN-0084,PRD-00403,10.28,82.0,4,101.83
2023-06-01,VEN-0084,PRD-00403,10.77,85.5,9,102.77
2023-07-01,VEN-0084,PRD-00403,10.73,82.9,5,103.32
2023-08-01,VEN-0084,PRD-00403,11.13,86.9,3,102.89
2023-09-01,VEN-0084,PRD-00403,11.33,87.1,12,104.44
2023-10-01,VEN-0084,PRD-00403,11.3,83.4,8,104.79
2023-11-01,VEN-0084,PRD-00403,11.03,85.2,8,104.9
2023-12-01,VEN-0084,PRD-00403,10.97,88.9,9,104.57
2024-01-01,VEN-0084,PRD-00403,11.22,85.5,4,103.24
2024-02-01,VEN-0084,PRD-00403,11.24,83.8,7,103.13
2024-03-01,VEN-0084,PRD-00403,10.85,84.5,8,103.11
2024-04-01,VEN-0084,PRD-00403,11.09,87.6,10,103.29
2024-05-01,VEN-0084,PRD-00403,11.19,83.6,3,104.5
2024-06-01,VEN-0084,PRD-00403,11.54,88.0,8,105.6
2024-07-01,VEN-0084,PRD-00403,11.89,86.4,11,106.3
2024-08-01,VEN-0084,PRD-00403,11.16,87.9,13,105.67
